,text,pronoun,candidate,rationale,label,pred
573,"The lawyer asked the witness a question, but he was reluctant to answer it.",he,"0: the lawyer, 1: the witness, 2: Neither","The pronoun ""he"" refers to the subject of the sentence who asked the question, which is ""the lawyer"".",1,0
574,The delivery truck zoomed by the school bus because it was going so fast.,it,"0: the delivery truck, 1: the school bus, 2: Neither","The pronoun ""it"" in this context refers to the subject of the sentence, which is ""the delivery truck"". The sentence states that the delivery truck was going so fast, which is why it zoomed by the school bus.",0,0
575,The delivery truck zoomed by the school bus because it was going so slow.,it,"0: the delivery truck, 1: the school bus, 2: Neither","The pronoun ""it"" in this context refers to the delivery truck. The sentence states that the delivery truck was going fast, and the pronoun ""it"" is used to describe the subject that was going fast. Therefore, the pronoun ""it"" refers to the delivery truck.",1,0
576,Frank felt vindicated when his longtime rival Bill revealed that he was the winner of the competition.,he,"0: Frank, 1: Bill, 2: Neither","The pronoun ""he"" in this context refers to the subject of the sentence, which is Frank. The sentence states that Frank felt vindicated when his rival Bill revealed something. The pronoun ""he"" is used to refer back to the subject of the sentence, Frank, indicating that he is the winner of the competition.",0,0
577,Frank felt crushed when his longtime rival Bill revealed that he was the winner of the competition.,he,"0: Frank, 1: Bill, 2: Neither","The pronoun ""he"" in the sentence refers to the winner of the competition. The winner is revealed to be Bill, as stated in the sentence. Therefore, the pronoun ""he"" refers to Bill.",1,1
578,The man couldn't lift his son because he was so weak.,he,"0: The man, 1: The son, 2: Neither","The pronoun ""he"" in the sentence refers to ""The man"" because the sentence states that ""The man"" was weak, which is the reason he couldn't lift his son.",0,0
579,The man couldn't lift his son because he was so heavy.,he,"0: The man, 1: The son, 2: Neither","The pronoun ""he"" in the sentence refers to ""The man"" because the sentence states that ""The man"" couldn't lift his son due to the son being heavy. Therefore, the pronoun ""he"" is referring to the subject of the sentence, which is ""The man"".",1,0
580,The large ball crashed right through the table because it was made of steel.,it,"0: The large ball, 1: The table, 2: Neither","The pronoun ""it"" in the given sentence refers to ""The large ball"". This is because the sentence states that ""The large ball"" was the one that crashed through the table, and the pronoun ""it"" is used to describe that the ball was made of steel, which gave it the ability to crash through the table.",0,0
581,The large ball crashed right through the table because it was made of styrofoam.,it,"0: The large ball, 1: The table, 2: Neither","The pronoun ""it"" in the given sentence refers to ""The large ball"". This is because the sentence states that ""The large ball"" was the one that crashed through the table. The pronoun ""it"" is used to avoid repetition and refers back to the subject of the sentence, which is ""The large ball"".",1,0
582,John couldn't see the stage with Billy in front of him because he is so short.,he,"0: John, 1: Billy, 2: Neither","The pronoun ""he"" refers to the subject of the sentence, which is ""John"". The sentence states that John couldn't see the stage because he is so short, not because Billy is in front of him. Therefore, the pronoun ""he"" refers to John.",0,0
583,John couldn't see the stage with Billy in front of him because he is so tall.,he,"0: John, 1: Billy, 2: Neither","The pronoun ""he"" refers to the person who is blocking John's view of the stage. Since Billy is in front of John and is described as tall, it is Billy who is blocking John's view. Therefore, the pronoun ""he"" refers to Billy.",1,1
584,Tom threw his schoolbag down to Ray after he reached the top of the stairs.,he,"0: Tom, 1: Ray, 2: Neither","The pronoun ""he"" in the sentence refers to the subject who reached the top of the stairs. The subject of the sentence is ""Tom,"" who is also the one who threw his schoolbag down to Ray. Therefore, the pronoun ""he"" refers to ""Tom.""",0,0
585,Tom threw his schoolbag down to Ray after he reached the bottom of the stairs.,he,"0: Tom, 1: Ray, 2: Neither","The pronoun ""he"" in the sentence refers to the subject who reached the bottom of the stairs and threw his schoolbag to Ray. The subject of the sentence is Tom, who is also the one who reached the bottom of the stairs. Therefore, the pronoun ""he"" refers to Tom.",1,0
586,"Although they ran at about the same speed, Sue beat Sally because she had such a good start.",she,"0: Sue, 1: Sally, 2: Neither","The pronoun ""she"" refers to the subject who had a good start, which led to the victory. In the given text, Sue is the one who had a good start and won the race against Sally. Therefore, the pronoun ""she"" refers to Sue.",0,0
587,"Although they ran at about the same speed, Sue beat Sally because she had such a bad start.",she,"0: Sue, 1: Sally, 2: Neither","The pronoun ""she"" refers to the subject who had a bad start, which caused her to lose the race. In the given text, Sue is the one who won the race despite having a bad start. Therefore, ""she"" refers to Sue.",1,0
588,The sculpture rolled off the shelf because it wasn't anchored.,it,"0: The sculpture, 1: The shelf, 2: Neither","The pronoun ""it"" in the given sentence refers to the subject of the sentence, which is ""The sculpture"". The sculpture is the object that rolled off the shelf, and the reason for it rolling off is that it wasn't anchored. Therefore, the pronoun ""it"" refers to ""The sculpture"".",0,0
589,The sculpture rolled off the shelf because it wasn't level.,it,"0: The sculpture, 1: The shelf, 2: Neither","The pronoun ""it"" in the given sentence refers to the subject of the sentence, which is ""The sculpture"". The sentence states that ""The sculpture rolled off the shelf"", indicating that the sculpture is the object in motion. The phrase ""because it wasn't level"" further supports this, as it implies that the sculpture was not stable, causing it to roll off the shelf.",1,0
590,Sam's drawing was hung just above Tina's and it did look much better with another one below it.,it,"0: Sam's drawing, 1: Tina's drawing, 2: Neither","The pronoun ""it"" in this context refers to ""Sam's drawing"" because the sentence states that ""Sam's drawing was hung just above Tina's"" and then goes on to say ""it did look much better with another one below it."" The ""it"" here is referring back to the most recent singular noun, which is ""Sam's drawing.""",0,0
591,Sam's drawing was hung just above Tina's and it did look much better with another one above it.,it,"0: Sam's drawing, 1: Tina's drawing, 2: Neither","The pronoun ""it"" in the sentence refers to ""Sam's drawing"" because the sentence states that ""Sam's drawing was hung just above Tina's and it did look much better with another one above it."" The ""it"" here is referring to the previously mentioned ""Sam's drawing"" that was hung above Tina's.",1,0
