,text,pronoun,candidate,label,pred
785,"Tom said ""Check"" to Ralph as he took his bishop.",his,"0: Tom, 1: Ralph",1,0
786,"As Andrea in the crop duster passed over Susan, she could see the landing strip.",she,"0: Andrea, 1: Susan",0,1
787,"As Andrea in the crop duster passed over Susan, she could see the landing gear.",she,"0: Andrea, 1: Susan",1,1
788,Tom gave Ralph a lift to school so he wouldn't have to drive alone.,he,"0: Tom, 1: Ralph",0,0
789,Tom gave Ralph a lift to school so he wouldn't have to walk.,he,"0: Tom, 1: Ralph",1,0
790,Bill passed the half-empty plate to John because he was full.,he,"0: Bill, 1: John",0,0
791,Bill passed the half-empty plate to John because he was hungry.,he,"0: Bill, 1: John",1,1
792,Bill passed the gameboy to John because his turn was over.,his,"0: Bill, 1: John",0,0
793,Bill passed the gameboy to John because his turn was next.,his,"0: Bill, 1: John",1,1
794,The man lifted the boy onto his shoulders.,his,"0: The man, 1: The boy",0,0
795,The man lifted the boy onto his bunk bed.,his,"0: The man, 1: The boy",1,0
796,"Stretching her back, the woman smiled at the girl.",her,"0: The woman, 1: The girl",0,0
797,"Patting her back, the woman smiled at the girl.",her,"0: The woman, 1: The girl",1,0
798,Billy cried because Toby wouldn't accept his toy.,his,"0: Billy, 1: Toby",0,0
799,Billy cried because Toby wouldn't share his toy.,his,"0: Billy, 1: Toby",1,0
800,"Lily spoke to Donna, breaking her silence.",her,"0: Lily, 1: Donna",0,1
801,"Lily spoke to Donna, breaking her concentration.",her,"0: Lily, 1: Donna",1,1
802,"When Tommy dropped his ice cream, Timmy giggled, so father gave him a sympathetic look.",him,"0: Tommy, 1: Timmy",0,0
803,"When Tommy dropped his ice cream, Timmy giggled, so father gave him a stern look.",him,"0: Tommy, 1: Timmy",1,1
804,"As Ollie carried Tommy up the long winding steps, his legs ached.",his,"0: Ollie, 1: Tommy",0,0
805,"As Ollie carried Tommy up the long winding steps, his legs dangled.",his,"0: Ollie, 1: Tommy",1,0
806,The father carried the sleeping boy in his arms,his,"0: The father, 1: The boy",0,0
807,The father carried the sleeping boy in his bassinet.,his,"0: The father, 1: The boy",1,0
808,The woman held the girl against her chest,her,"0: The woman, 1: The girl",0,0
809,The woman held the girl against her will.,her,"0: The woman, 1: The girl",1,0
810,"Pam's parents came home and found her having sex with her boyfriend, Paul. They were furious about it.",They,"0: Pam's parents, 1: Pam and Paul",0,0
811,"Pam's parents came home and found her having sex with her boyfriend, Paul. They were embarrassed about it.",They,"0: Pam's parents, 1: Pam and Paul",1,0
812,Dr. Adams informed Kate that she had retired and presented several options for future treatment.,she,"0: Dr. Adams, 1: Kate",0,0
813,Dr. Adams informed Kate that she had cancer and presented several options for future treatment.,she,"0: Dr. Adams, 1: Kate",1,1
814,Dan had to stop Bill from toying with the injured bird. He is very compassionate.,He,"0: Dan, 1: Bill",0,0
815,Dan had to stop Bill from toying with the injured bird. He is very cruel.,He,"0: Dan, 1: Bill",1,1
816,"George got free tickets to the play, but he gave them to Eric, even though he was particularly eager to see it.",he,"0: George, 1: Eric",0,1
817,"George got free tickets to the play, but he gave them to Eric, because he was particularly eager to see it.",he,"0: George, 1: Eric",1,1
818,"George got free tickets to the play, but he gave them to Eric, because he was not particularly eager to see it.",he,"0: George, 1: Eric",0,0
819,Jane gave Joan candy because she wasn't hungry.,she,"0: Jane, 1: Joan",0,0
820,Jane gave Joan candy because she was hungry.,she,"0: Jane, 1: Joan",1,0
821,"I tried to paint a picture of an orchard, with lemons in the lemon trees, but they came out looking more like light bulbs.",they,"0: lemons, 1: lemon trees",0,0
822,"I tried to paint a picture of an orchard, with lemons in the lemon trees, but they came out looking more like telephone poles.",they,"0: lemons, 1: lemon trees",1,0
823,James asked Robert for a favor but he was refused.,he,"0: James, 1: Robert",0,0
824,James asked Robert for a favor but he refused.,he,"0: James, 1: Robert",1,1
825,Kirilov ceded the presidency to Shatov because he was less popular.,he,"0: Kirilov, 1: Shatov",0,0
826,Kirilov ceded the presidency to Shatov because he was more popular.,he,"0: Kirilov, 1: Shatov",1,0
827,Emma did not pass the ball to Janie although she saw that she was open.,she,"0: Emma, 1: Janie",0,0
828,Emma did not pass the ball to Janie although she was open.,she,"0: Emma, 1: Janie",1,0
829,I put the butterfly wing on the table and it broke.,it,"0: The butterfly wing, 1: The table",0,0
830,I put the heavy book on the table and it broke.,it,"0: The heavy book, 1: The table",1,0
831,Madonna fired her trainer because she couldn't stand her boyfriend.,she,"0: Madonna, 1: The trainer",0,0
832,Madonna fired her trainer because she slept with her boyfriend.,she,"0: Madonna, 1: The trainer",1,0
833,Madonna fired her trainer because she slept with her boyfriend.,her,"0: Madonna, 1: The trainer",0,0
834,Madonna fired her trainer because she couldn't stand her boyfriend.,her,"0: Madonna, 1: The trainer",1,0
835,Carol believed that Rebecca suspected that she had stolen the watch.,she,"0: Carol, 1: Rebecca",0,0
836,Carol believed that Rebecca regretted that she had stolen the watch.,she,"0: Carol, 1: Rebecca",1,1
837,This book introduced Shakespeare to Ovid; it was a major influence on his writing.,his,"0: Shakespeare, 1: Ovid",0,0
838,This book introduced Shakespeare to Goethe; it was a major influence on his writing.,his,"0: Shakespeare, 1: Goethe",1,1
839,This book introduced Shakespeare to Ovid; it was a fine selection of his writing.,his,"0: Shakespeare, 1: Ovid",1,1
840,This book introduced Shakespeare to Goethe; it was a fine selection of his writing.,his,"0: Shakespeare, 1: Goethe",0,0
841,"Alice looked for her friend Jade in the crowd. Since she always has good luck, Alice spotted her quickly.",she,"0: Alice, 1: Jade",0,0
842,"Alice looked for her friend Jade in the crowd. Since she always wears a red turban, Alice spotted her quickly.",she,"0: Alice, 1: Jade",1,1
843,"During a game of tag, Ethan chased Luke because he was ""it"".",he,"0: Ethan, 1: Luke",0,0
844,"During a game of tag, Ethan ran from Luke because he was ""it"".",he,"0: Ethan, 1: Luke",1,0
845,At the Loebner competition the judges couldn't figure out which respondents were the chatbots because they were so stupid.,they,"0: the judges, 1: the chatbots",0,1
846,At the Loebner competition the judges couldn't figure out which respondents were the chatbots because they were so advanced.,they,"0: the judges, 1: the chatbots",1,1
847,"The user changed his password from ""GrWQWu8JyC"" toÂ ""willow-towered Canopy Huntertropic wrestles"" as it was easy to forget.",it,"0: GrWQWu8JyC, 1: willow-towered Canopy Huntertropic wrestles",0,0
848,"The user changed his password from ""GrWQWu8JyC"" toÂ ""willow-towered Canopy Huntertropic wrestles"" as it was easy to remember.",it,"0: GrWQWu8JyC, 1: willow-towered Canopy Huntertropic wrestles",1,0
849,"Seymour sought Johnson's support, but he long remained silent on the presidential campaign.",he,"0: Seymour, 1: Johnson",1,0
850,"French statesman Leon Gambetta expressed a desire to meet Rodin, and the sculptor impressed him when they met at a salon.",him,"0: Rodin, 1: French statesman Leon Gambetta",0,0
851,"The leader of the Alaska Federation of Natives protested against Hickel's nomination, but he was eventually confirmed.",he,"0: The leader of the Alaska Federation of Natives, 1: Hickel",1,0
852,"Fernando identifies Antonio Gramsci as an influential early theorist of advanced capitalism, even if he did not use the term himself.",he,"0: Antonio Gramsci, 1: Fernando",0,0
853,"Anne trusts Kirsty, but she eventually discovers her affair with Fiz.",her,"0: Anne, 1: Kirsty",0,1
854,David Platt has kicked Andre out after he learned that he had taken his son's medication.,he,"0: Andre, 1: David Platt",1,0
855,"Dolly was named after performer Dolly Parton because the cells cloned to make her were from a mammary gland cell, and Parton is known for her ample cleavage.",her,"0: Dolly, 1: performer Dolly Parton",0,0
856,De Vries kills Yueh but he also dies with Leto in the assassination attempt ; however Harkonnen survives.,he,"0: Yueh, 1: De Vries",1,0
857,"Daisy usually shows a strong affinity towards Laura, although she is often characterised as being more sophisticated than her.",she,"0: Daisy, 1: Laura",0,0
858,"Enki does not tell Atrahasis directly, but he speaks to him in secret via a reed wall.",him,"0: Enki, 1: Atrahasis",1,1
859,"Joey develops romantic feelings for Ross, but he does not reciprocate them.",he,"0: Joey, 1: Ross",1,1
860,"Gnumeric was created and developed by Miguel de Icaza, but he has since moved on to other projects.",he,"0: Gnumeric, 1: Miguel de Icaza",0,1
861,Warner Bros. Chairman took considerable notice of Nolan's desires and thoughts when drafting his contract.,his,"0: Nolan, 1: Warner Bros. Chairman",1,0
862,Trotsky refused to support Lenin since he was waiting to see whether German workers would rebel and whether German soldiers would refuse to follow orders.,he,"0: Trotsky, 1: Lenin",1,0
863,"Giovanni went to stay with Lucrezia in Ferrara after Alexander's death, where he was accepted as her half-brother.",he,"0: Giovanni, 1: Alexander",0,0
864,"Henry appears to have been uncertain what to do with Rhys, but after a few weeks he decided to free him and allow him to rule Cantref Mawr.",him,"0: Henry, 1: Rhys",0,1
865,"Sennacherib was probably not the first-born son of Sargon II, but he was groomed for royal succession and entrusted with administrative duties from an early age.",he,"0: Sennacherib, 1: Sargon II",0,0
866,"Antietam was primarily a defensive battle against superior odds, although McClellan failed to exploit his advantage.",his,"0: Antietam, 1: McClellan",0,1
867,"The Maker's madness takes control of several inmates, but is finally subdued by Thanos and several of his allies among the prisoners.",his,"0: The Maker, 1: Thanos",0,1
868,"If Keen touches an enemy, he immediately loses a life.",he,"0: an enemy, 1: Keen",0,1
869,"The Catholic bishop had supported the Danish King Christian II, but he was overthrown by Gustavus Vasa, and Sweden was now independent again.",he,"0: The Catholic bishop, 1: the Danish King Christian II",1,0
870,"Previous to that Lucy was in service with Mrs. Vincent, but very little is known about her past before this.",her,"0: Lucy, 1: Mrs. Vincent",0,0
871,"An infuriated McCauley tries to kill Waingro afterwards, but he escapes.",he,"0: Waingro, 1: McCauley",0,1
872,Amartya Sen was critical of Indian Prime Minister Narendra Modi when he was announced as the prime ministerial candidate by the BJP.,he,"0: Indian Prime Minister Narendra Modi, 1: Amartya Sen",1,1
873,"Paul tries to comfort Heathcliff, but he vows revenge on Hindley.",he,"0: Paul, 1: Heathcliff",1,1
874,"Hareton tries to be kind to Cathy, but she withdraws from the world.",she,"0: Hareton, 1: Cathy",1,1
875,"Obi-Wan visits Yoda to learn of Anakin's whereabouts, but he refuses to give him the location as he knows that he will kill him.",he,"0: Yoda, 1: Obi-Wan",0,0
