,text,pronoun,candidate,rationale,label,pred
591,Sam's drawing was hung just above Tina's and it did look much better with another one above it.,it,"0: Sam's drawing, 1: Tina's drawing","The pronoun ""it"" refers to the drawing that was hung just above Tina's, which is Sam's drawing. The sentence states that ""it did look much better with another one above it,"" indicating that the drawing being referred to is the one that has another drawing above it. Since Sam's drawing is the one hung above Tina's, ""it"" refers to Sam's drawing.",1,0
592,Anna did a lot better than her good friend Lucy on the test because she had studied so hard.,she,"0: Anna, 1: Lucy","The pronoun ""she"" refers to the person who studied hard, which is the reason given for doing better on the test. The sentence states that Anna did better because she had studied hard, indicating that ""she"" refers to Anna.",0,0
593,Anna did a lot worse than her good friend Lucy on the test because she had studied so hard.,she,"0: Anna, 1: Lucy","The pronoun ""she"" in the sentence ""Anna did a lot worse than her good friend Lucy on the test because she had studied so hard"" refers to Lucy. The reason is that the sentence explains why Anna did worse, attributing it to the fact that Lucy had studied hard, which implies that Lucy performed better due to her hard work.",1,1
594,The firemen arrived after the police because they were coming from so far away.,they,"0: The firemen, 1: The police","The pronoun ""they"" refers to the group that was coming from a far distance, which is why they arrived after the other group. In the sentence, it is stated that the firemen arrived after the police, implying that the firemen were the ones coming from so far away. Therefore, ""they"" refers to the firemen.",0,0
595,The firemen arrived before the police because they were coming from so far away.,they,"0: The firemen, 1: The police","The pronoun ""they"" refers to the group that was coming from so far away, which explains why they arrived later. Since the firemen arrived before the police, it implies that the police were the ones coming from a greater distance. Therefore, ""they"" refers to the police.",1,1
596,Frank was upset with Tom because the toaster he had bought from him didn't work.,he,"0: Frank, 1: Tom","The pronoun ""he"" in the sentence ""the toaster he had bought from him didn't work"" refers to the person who bought the toaster. In this context, Frank is upset with Tom because the toaster Frank bought from Tom didn't work. Therefore, ""he"" refers to Frank, who is the one that bought the toaster.",0,0
597,Frank was upset with Tom because the toaster he had sold him didn't work.,he,"0: Frank, 1: Tom","The sentence states that Frank was upset with Tom because the toaster ""he had sold him"" didn't work. The pronoun ""he"" refers to the person who sold the toaster. Since Frank is upset with Tom, it implies that Tom is the one who sold the toaster to Frank. Therefore, ""he"" refers to Tom.",1,1
598,Jim yelled at Kevin because he was so upset.,he,"0: Jim, 1: Kevin","The pronoun ""he"" in the sentence ""Jim yelled at Kevin because he was so upset"" is ambiguous, but it is more likely to refer to Jim. The reason is that the structure of the sentence suggests that the person who is upset is the one who initiated the action, which is Jim yelling. Therefore, ""he"" is more likely to refer to Jim, who was upset and thus yelled at Kevin.",0,0
599,Jim comforted Kevin because he was so upset.,he,"0: Jim, 1: Kevin","The sentence ""Jim comforted Kevin because he was so upset"" suggests that the pronoun ""he"" refers to the person who was upset, which is the reason for the comforting. In this context, it makes more sense that Kevin was the one who was upset, and therefore, ""he"" refers to Kevin.",1,1
600,"The sack of potatoes had been placed above the bag of flour, so it had to be moved first.",it,"0: The sack of potatoes, 1: The bag of flour","The pronoun ""it"" refers to the object that needs to be moved first. The sentence states that ""The sack of potatoes had been placed above the bag of flour, so it had to be moved first."" This implies that the sack of potatoes is the item that needs to be moved first because it is on top of the bag of flour. Therefore, ""it"" refers to ""The sack of potatoes.""",0,0
601,"The sack of potatoes had been placed below the bag of flour, so it had to be moved first.",it,"0: The sack of potatoes, 1: The bag of flour","The pronoun ""it"" refers to the object that needs to be moved first. The sentence states that ""The sack of potatoes had been placed below the bag of flour, so it had to be moved first."" This implies that the sack of potatoes is the item that needs to be moved first because it is below the bag of flour. Therefore, ""it"" refers to ""The sack of potatoes.""",1,0
602,Pete envies Martin although he is very successful.,he,"0: Pete, 1: Martin","The sentence ""Pete envies Martin although he is very successful"" suggests that the pronoun ""he"" refers to the person who is successful. The structure of the sentence implies a contrast between Pete's feelings of envy and Martin's success. Therefore, ""he"" is most likely referring to Martin, as it makes sense that Pete envies Martin because Martin is successful.",0,1
603,Pete envies Martin because he is very successful.,he,"0: Pete, 1: Martin","The pronoun ""he"" in the sentence ""Pete envies Martin because he is very successful"" refers to the person who is very successful. The context of the sentence suggests that Martin is the one who is very successful, which is why Pete envies him. Therefore, ""he"" refers to Martin.",1,1
