,text,pronoun,candidate,label,pred
638,Emma had searched for Moza everywhere but she still could not find her for a while.,she,"0: Emma, 1: Moza",0,0
639,"Jim likes John, but he is not liked back.",he,"0: Jim, 1: John",0,0
640,"Adam failed to kill Alexander, so he hired an assassin for the second attempt.",he,"0: Adam, 1: Alexander",0,0
641,The birds ate the seeds because they were hungry.,they,"0: The birds, 1: the seeds",0,0
642,"Yuri is initially cold towards Tate, but he eventually warms up to him.",him,"0: Yuri, 1: Tate",0,1
643,The sculpture rolled off the shelf because it wasn't anchored.,it,"0: The sculpture, 1: The shelf",0,0
644,"Some fan girls created a rap about Windows phones, but they did not become more popular.",they,"0: Some fan girls, 1: Windows phones",1,0
645,"Rose then tried to kiss Katie, but she rejected her, so she made her feel uncomfortable by constantly flirting with her.",she,"0: Rose, 1: Katie",1,1
646,"Although elderly, Morda is stronger than Taran, but his strength finally snaps the bone in desperate fury to regain it.",his,"0: Taran, 1: Morda",0,1
647,"Albert started to develop feelings for Nate, but he never managed to tell how he felt about him as he had fallen for Justin.",he,"0: Albert, 1: Nate",0,0
648,"Although Chris tells Michael to leave, he stays because he has friends locally.",he,"0: Chris, 1: Michael",1,1
649,Bill asked Joe if he had any money.,he,"0: Bill, 1: Joe",1,1
650,Vicki becomes concerned about Ann when she sees her watching Mikey assemble a gun.,she,"0: Vicki, 1: Ann",0,0
651,Paul screamed at Jack since he was angry.,he,"0: Paul, 1: Jack",0,0
652,"Baker was only slightly less conservative than Holloway, but Democratic voters apparently saw him as the lesser of two evils.",him,"0: Baker, 1: Holloway",0,0
653,"The school's principal Dora McKenzie is initially reluctant to hire Zoe Baldwin, because she has no degree.",she,"0: The school's principal Dora McKenzie, 1: Zoe Baldwin",0,1
654,"Emma tries to stay away from Lily, but she realizes that she is in love with her.",she,"0: Emma, 1: Lily",0,0
655,Tyler feels let down by the corrupt Rathbone but accepts there is nothing else he can do.,he,"0: Tyler, 1: the corrupt Rathbone",0,0
656,The baby cow cried at the farmer because he had milk.,he,"0: The baby cow, 1: the farmer",1,1
657,Nancy sleeps with Rebecca again although the next morning she has regrets.,she,"0: Nancy, 1: Rebecca",0,0
658,"Rice beat Texas, even though they were a smaller school.",they,"0: Rice, 1: Texas",0,0
659,The car passed the truck because it was going too slow.,it,"0: The car, 1: the truck",1,1
660,Layla deserted Sigyn but she continued to be a devoted wife.,she,"0: Layla, 1: Sigyn",0,1
661,"The patrons enjoyed the food made by the chefs immensely, so they paid very well to enjoy this meal.",they,"0: The patrons, 1: the chefs",0,0
662,Buffy tells Susan not to leave because she isn't ready for him not to be there.,she,"0: Buffy, 1: Susan",0,0
663,"Carole used to work for Stella Price, until she was caught flirting with her then partner, Karl Munro.",she,"0: Carole, 1: Stella Price",0,0
664,"In the middle of the outdoor concert, the rain started falling, and it continued until 10.",it,"0: The concert, 1: The rain",1,1
665,"Ingrid is immediately attracted to Helene, but she turns her down.",she,"0: Ingrid, 1: Helene",1,0
666,"Isaac blackmails Raja saying that if he does not forfeit, he will bring his twin brother to Kari.",he,"0: Isaac, 1: Raja",0,1
667,"Speed boats need to pass strict tests for use while row boats have no guidelines, since they are more prone to mechanical failures due to their moving parts.",they,"0: Speed boats, 1: row boats",0,0
668,"Bill Gates is similar to Steve Jobs, but he is the previous CEO of Apple.",he,"0: Bill Gates, 1: Steve Jobs",1,1
669,"The Bruins brought in the four new players but they did little to help, winning just one of the eight starts they made for Boston.",they,"0: the four new players, 1: The Bruins",0,0
670,Hallums did not appeal to American President Bush to help earn his release.,his,"0: Hallums, 1: American President Bush",0,0
671,"Rice beat Texas, even though they were the best team in the nation.",they,"0: Rice, 1: Texas",1,1
672,"Charlie kills Christopher, but he is in turn killed by Emmy.",he,"0: Charlie, 1: Christopher",0,0
673,"The path to the lake was blocked, so we couldn't use it.",it,"0: The path, 1: The lake",0,1
674,Meagher sought an apprehended violence order against Chloe when she used colourful language to describe her intention to defeat her.,she,"0: Meagher, 1: Chloe",0,1
675,"The priests quoted the words of the Bible for all the suspected witches they found, since they needed to quote holy words to rid the evil.",they,"0: The priests, 1: the suspected witches",0,0
676,Kung Fu teachers try to pass on discipline to their disciples since they want them to learn more than just technique.,they,"0: Kung Fu teachers, 1: their disciples",0,0
677,"Sally proposes to Whitney that if she helps her kill Tobias Beecher, he will pay her handsomely and keep her secret.",she,"0: Sally, 1: Whitney",1,1
678,Patrick tries to tell Daniel but he suffers a stroke before he can.,he,"0: Patrick, 1: Daniel",0,0
679,The wolves chased the deer because they were prey.,they,"0: The wolves, 1: the deer",1,1
680,"Masuo tries repeatedly to court Jean, but every time he seems to make progress, something inevitably goes wrong.",he,"0: Masuo, 1: Jean",0,0
681,Fleece feels better than cotton since they are of worse quality.,they,"0: Fleece, 1: cotton",1,1
682,Reedburn was in love with Victor although his feelings were not reciprocated.,his,"0: Reedburn, 1: Victor",0,0
683,Liverpool lost to Manchester United because they were a superior team.,they,"0: Liverpool, 1: Manchester United",1,1
684,Bonnie is still a little freaked out about being attacked by Ashley but she is grateful to Stefan who saved her life.,she,"0: Bonnie, 1: Ashley",0,0
685,"Mary initially agrees to meet with Derek, but shuts the door in his face when he arrives at her house.",his,"0: Mary, 1: Derek",1,1
686,"Although Dorothy loves Jane, she breaks up with her because she believes that she does not love her.",she,"0: Dorothy, 1: Jane",0,0
687,"Naohiro was the eldest son of Nagai Naotsune, and he assumed family headship after his father's death.",his,"0: Naohiro, 1: Nagai Naotsune",0,0
688,"Rathmullan was initially granted to Sir Ralph Bingley but he was soon passed to his son-in-law, Bishop Knox.",his,"0: Rathmullan, 1: Sir Ralph Bingley",0,1
689,"Daniela also begins falling for Elena, although she continues her relationship with Stefan.",she,"0: Daniela, 1: Elena",1,0
690,"Anne makes a deal with Georgiana, that she keep quiet about the arrest if she can work on the statue for one week.",she,"0: Anne, 1: Georgiana",1,1
691,Robin goes to speak to Gael but discovers he has invited more backpackers to stay with them.,he,"0: Robin, 1: Gael",0,1
692,"Hermione attempts to stand up for Laura, but the tables are turned on her as everyone makes fun of her for not being able to draw.",her,"0: Hermione, 1: Laura",0,0
693,"This bishop intended to erect a seminary for the training of the clergyman, but a few obstacles frustrated his plan.",his,"0: This bishop, 1: the clergyman",0,0
694,"Netflix recently split their DVD service to site Qwikster, but they quickly removed the move due to public backlash.",they,"0: Netflix, 1: Qwikster",0,0
695,"Muriel Emms wrote a biography of McHugh, but she was unable to come to terms with a publisher.",she,"0: McHugh, 1: Muriel Emms",0,1
696,Van Alen had failed to hire with Walter Chrysler when he received the Chrysler Building commission.,he,"0: Van Alen, 1: Walter Chrysler",0,0
697,Beverly thinks that Olivia walked because she saw her wearing the bracelet.,she,"0: Beverly, 1: Olivia",1,0
698,"As Andrea in the crop duster passed over Susan, she could see the landing strip.",she,"0: Andrea, 1: Susan",0,0
699,"Toby is transformed into a being resembling Jareth and when he returns to Mizumi, he declares his intention to tear down the Labyrinth and rebuild it.",he,"0: Toby, 1: Jareth",0,0
700,Van Helsing continues to hypnotize Mark but his ability to have influence over him diminishes each day.,his,"0: Mark, 1: Van Helsing",1,1
701,"Smith has occasionally appeared live with Mirza, but he remains an elusive solo permormer.",he,"0: Smith, 1: Mirza",0,0
702,Mark walks in to find Harold and he immediately gets upset because he still doesn't trust him.,he,"0: Mark, 1: Harold",0,0
703,The hotel staff tended to the royal family since they needed to keep them satisfied as occupants.,they,"0: The hotel staff, 1: the royal family",0,0
704,The Military Police threw the army recruits in the brig since they were causing a distrubance in the neighboring town.,they,"0: The Military Police, 1: the army recruits",1,1
705,"Mr. Bagby fires Hector, but he reinstates him when he discovers that Mr. Sykes has been arrested for gambling with company money.",him,"0: Hector, 1: Mr. Bagby",0,0
706,Joelle is rude and dismissive to Miriam's colleagues but she remains steadfastly faithful to her despite her picaresque behaviour.,she,"0: Joelle, 1: Miriam",0,1
707,We took the books to the shops because they would buy them.,they,"0: the books, 1: the shops",1,1
708,Madonna fired her trainer because she couldn't stand her boyfriend.,her,"0: Madonna, 1: The trainer",1,1
709,"Brenda spends a day with Jasmine, but she runs off after she kisses her.",she,"0: Brenda, 1: Jasmine",1,1
710,"Most Confederate officers regarded Northern soldiers as inept, but Davis had long defended them.",them,"0: Northern soldiers, 1: Most Confederate officers",0,0
711,But never for once does Golnar speaks against Durdaana even if she knows that she is wrong and is lying.,she,"0: Golnar, 1: Durdaana",0,1
712,Maira meanwhile is angry with Adhira so Bari Sarkar consoles her.,her,"0: Maira, 1: Adhira",0,0
713,The cats attacked the humans because they smelled like fish.,they,"0: The cats, 1: the humans",1,1
714,"Director Ulli Lommel was unsure about casting Klaus Kinski, but he met him and he was very nice, according to Lommel.",he,"0: Director Ulli Lommel, 1: Klaus Kinski",0,1
715,Harvey Dent blames the Batman for losing his love because he did not save her.,he,"0: Harvey Dent, 1: the Batman",1,0
716,This book introduced Shakespeare to Goethe; it was a fine selection of his writing.,his,"0: Shakespeare, 1: Goethe",0,0
717,"Jodie is friendly to Brenda, but her dad Colonel Three - not - Three does not like the boy and always points his gun at him.",her,"0: Jodie, 1: Brenda",0,0
718,"Paul tries to comfort Zack, but he rejects him and heads back to base with the intent to DOR himself.",he,"0: Paul, 1: Zack",1,1
719,Leopold then appealed to King Edward II to call off or control his self-interested agent.,his,"0: Leopold, 1: King Edward II",0,1
720,"Robbie is falsely accused by Nate, but after hugging him and recognizing the smell of his aftershave, he realizes it was Finn.",him,"0: Robbie, 1: Nate",0,1
721,"Mark finally agrees to kill Serge, but he says that this will be the last order he will carry out.",he,"0: Mark, 1: Serge",0,0
722,"McNulty says that Wallace is dead, but D'Angelo does not believe him.",him,"0: McNulty, 1: Wallace",1,0
723,Fernando goes to talk to Alfonso but he pretends not to recognise them and calls them liars.,he,"0: Fernando, 1: Alfonso",1,1
724,Google Plus is expected to be a replacement for Facebook but it still does not have enough active users.,it,"0: Google Plus, 1: Facebook",0,0
725,"Emperor Taizong spared Ashina Duobi but he detained him at Chang ` an, and he considered what to do with the Eastern Tujue people.",him,"0: Emperor Taizong, 1: Ashina Duobi",0,1
726,"Monique tries to find Jade, but an enraged Fidel warns her to stay away.",her,"0: Monique, 1: Jade",0,0
727,"Mitta develops feelings for Amy, but she doesn't notice her attentions.",she,"0: Mitta, 1: Amy",1,1
728,The plane was in the sky and it was cloudy.,it,"0: The plane, 1: the sky",1,1
729,"Initially, then Minister of Defense Pinhas Lavon refused to release Zichroni, though he was eventually discharged from the army reserves.",he,"0: Zichroni, 1: Minister of Defense Pinhas Lavon",1,0
730,"Ppel speaks shamefully to Victor, regretting that he never loved him but remembering their good times.",he,"0: Ppel, 1: Victor",0,0
731,"Irfane is now suspicious about Aadhavan but when he questions him in secret, he informs him that he is really Subramaniam's long lost runaway son Madhavan.",he,"0: Irfane, 1: Aadhavan",0,1
732,"Johnston's men killed several guerrillas, but then they were overrun.",they,"0: several guerrillas, 1: Johnston's men",1,1
733,"The senate members refused to call the Board of Trustees to meet because they knew they would admit new traditionalist, members and obtain control of the congregation.",they,"0: the Board of Trustees, 1: The senate members",1,1
